Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Label
17.6,0.9805567498083053,0.9812883989263373,-0.08252459080838508,Jumping
17.6,0.9033080152024782,1.0505931111388802,-0.005795795012980781,Jumping
17.7,0.8100147806606156,1.1068751236484182,0.14800859339498224,Jumping
17.7,0.7190037379199993,1.140105460821603,0.32964342637958344,Jumping
17.7,0.6133797519186747,1.1351658161066702,0.4631602009840158,Jumping
17.7,0.4894498213782611,1.09100838607924,0.5314965138042843,Jumping
17.7,0.3932519790893575,1.0167640291517643,0.5314965138042843,Jumping
17.7,0.36019477663493915,0.9250662608981924,0.45606820607320886,Jumping
17.7,0.3812877614646412,0.8306442037412332,0.339891272326495,Jumping
17.7,0.4689308423652362,0.7483167918256854,0.227789201181345,Jumping
17.7,0.6136079710987993,0.6852989001594206,0.13094618999098723,Jumping
17.8,0.7462517248803356,0.6405427253180593,0.047628254669649886,Jumping
17.8,0.8001252828552142,0.6056059654251704,-0.038550754393211,Jumping
17.8,0.7618812808525084,0.5723456910112892,-0.15360059848417318,Jumping
17.8,0.6507454558645371,0.5398637848555186,-0.29292621977594124,Jumping
17.8,0.5105635534061563,0.5133693268390604,-0.4311247514119575,Jumping
17.8,0.37190311214860655,0.49959819611864154,-0.5536307270717385,Jumping
17.8,0.2763276858054974,0.4992988237116759,-0.6815987526017011,Jumping
17.8,0.2467975070439145,0.5103756027694042,-0.7824299271893341,Jumping
17.8,0.24824981091743492,0.512920268228612,-0.796301799875509,Jumping
17.8,0.21346367528025412,0.46741566236983656,-0.7278094284875208,Jumping
17.9,0.09347571239653896,0.3397333307989961,-0.5868365223142695,Jumping
17.9,-0.062128274052082995,0.06655600944286041,-0.5391519599555437,Jumping
17.9,0.0017730963828177081,-0.4973119190769002,-0.5608267610276918,Jumping
17.9,0.004608546802548225,-1.3693837405677751,-0.3608983959381977,Jumping
17.9,-0.31835617173748054,-1.9468731136044723,-0.26508710527887425,Jumping
17.9,-0.5085388218413518,-2.1893647632466307,-0.4181979000525284,Jumping
17.9,-0.901352440964984,-2.2731890371970063,-0.5655865473431355,Jumping
17.9,-1.4776404494433693,-2.1190122476097084,-0.45721254198239497,Jumping
17.9,-1.836221191548305,-1.7163563602409382,-0.3753684931339638,Jumping
17.9,-1.6882245111038379,-1.5711607428626084,-0.25616575715757806,Jumping
18.0,-1.469687356802662,-1.6115760178029683,-0.10513574328684996,Jumping
18.0,-0.9302602037807723,-1.5906199493153743,0.08881037670673132,Jumping
18.0,-0.37312877496739544,-1.4648835383898104,0.13814222394694042,Jumping
18.0,0.12134611530266995,-1.2223918887476515,-0.025979369771365075,Jumping
18.0,0.5107018680607773,-0.929006929921336,-0.24359437253573207,Jumping
18.0,0.7038582832390001,-0.6670560738264116,-0.5142692883247177,Jumping
18.0,0.7268876732333962,-0.4353418308350152,-0.7801757478778307,Jumping
18.0,0.7086992961507349,-0.20901629116900047,-0.8832611017769673,Jumping
18.0,0.6727374859492756,0.013567093409944084,-0.9340668354900824,Jumping
18.0,0.6595975937602809,0.2250736989311605,-0.8811803208740411,Jumping
18.1,0.7382294749123178,0.41501052253050336,-0.6100719090636123,Jumping
18.1,0.8728787911858588,0.5750250740536316,-0.28338930730419604,Jumping
18.1,0.9584264050689457,0.7051023848801969,-0.1713739353633346,Jumping
18.1,0.9494359525185808,0.8115292755564778,-0.12403616982176313,Jumping
18.1,0.8571800778863756,0.9016403700531319,-0.05615069286379523,Jumping
18.1,0.7356706538018295,0.9880242780830639,0.055344483851334635,Jumping
18.1,0.6362915744566429,1.0675076521324383,0.22458133062266705,Jumping
18.1,0.5850459949195634,1.1242387232524247,0.45762879175040366,Jumping
18.1,0.5716294734213266,1.142350753873845,0.7344593510438793,Jumping
18.1,0.5988083030543527,1.1118147683633512,0.9596171845813537,Jumping
18.2,0.6474950614809437,1.0389175872672207,1.0529922276001678,Jumping
18.2,0.7005387315280962,0.9423101115394126,1.0079086413700997,Jumping
18.2,0.7085609814961139,0.838841020243952,0.8531505617149623,Jumping
18.2,0.6973574944718132,0.7516039008541681,0.6101413620144666,Jumping
18.2,0.6758495656782482,0.6964744721114476,0.3424142191712931,Jumping
18.2,0.6422391046053458,0.6583044902233299,0.10355791135622089,Jumping
18.2,0.574866036339458,0.6183981483748118,-0.10798814710794467,Jumping
18.2,0.49035578236602867,0.578767229140702,-0.3017608686929487,Jumping
18.2,0.4102024400131607,0.5455069547268206,-0.5000506188213886,Jumping
18.2,0.33578915582706415,0.5211530094201667,-0.6840263303217817,Jumping
18.3,0.2610992423317256,0.5082799959206448,-0.8127746486903414,Jumping
18.3,0.20205271627402185,0.5082799959206448,-0.8708631155636987,Jumping
18.3,0.1555098349940563,0.5162133647052339,-0.8699961235208125,Jumping
18.3,0.11851066488293947,0.5138183854495089,-0.7989027760041666,Jumping
18.3,0.09319908308729695,0.472654679491735,-0.691395762686312,Jumping
18.3,0.0447197966426374,0.3686227680711792,-0.6350412798987269,Jumping
18.3,-0.05431349606599666,0.18660434463607734,-0.6515141287135594,Jumping
18.3,-0.10410677172955565,-0.14674683052014978,-0.7312773966590645,Jumping
18.3,-0.08418946146413209,-0.7811169608803158,-0.5381115695040806,Jumping
18.3,-0.23260108587246212,-1.531793271346629,-0.029187240330042965,Jumping
18.4,-0.31351515882574554,-1.9423825274999877,0.28553087123754756,Jumping
18.4,-0.33564550356510514,-2.0965593170872863,0.3531562505826497,Jumping
18.4,-0.5175292743917167,-2.1205091096445368,0.3878359322980866,Jumping
18.4,-0.6812938254629776,-1.9259170451168781,0.5631417233696205,Jumping
18.4,-0.5976134594172741,-1.6340289483253905,0.5995553891708294,Jumping
18.4,-0.5637263690351297,-1.5771481910019212,0.6194962061572056,Jumping
18.4,-0.5436707441150852,-1.6295383622209059,0.6892890656095225,Jumping
18.4,-0.40120664985545784,-1.6085822937333119,0.7430425722684499,Jumping
18.4,-0.3631701198346836,-1.4499149180415292,0.31821647125434693,Jumping
18.4,-0.39636563694372284,-1.193951510085917,-0.3615052903682178,Jumping
18.5,-0.3389650552760092,-0.9260132058516799,-0.84181888212702,Jumping
18.5,-0.1821826279700163,-0.6700497978960679,-0.9809711050102109,Jumping
18.5,-0.0041716674727927125,-0.41154172448124765,-0.9318993553828676,Jumping
18.5,0.1793649634765397,-0.1518361614385653,-0.8397381012240936,Jumping
18.5,0.39112469970128655,0.10023540522649353,-0.6617446348196134,Jumping
18.5,0.5536444188809584,0.3235342898580859,-0.4170794803172055,Jumping
18.5,0.629922184611346,0.5077980063454302,-0.2911922356901694,Jumping
18.5,0.650876854786427,0.6571848374212786,-0.2603273189634304,Jumping
18.5,0.638933384359904,0.7851665413990846,-0.19790389187564392,Jumping
18.5,0.5557371196053741,0.9010236628947828,-0.1329921976247747,Jumping
18.6,0.4363024153401429,1.0040407018557251,-0.052882132862115294,Jumping
18.6,0.3232301851874776,1.0880146620095839,0.09433311601991466,Jumping
18.6,0.27475089874281805,1.1399557746181201,0.27969601478892525,Jumping
18.6,0.3011551663099664,1.1460929089609155,0.4511003416674726,Jumping
18.6,0.36726957121880316,1.1059770064275214,0.5827357435388425,Jumping
18.6,0.4440342045334566,1.032181708110494,0.6437719833580117,Jumping
18.6,0.5110476546973298,0.9409479670877189,0.6308538019190112,Jumping
18.6,0.5706612708389797,0.8526331070328587,0.5526511196507009,Jumping
18.6,0.6202470745206072,0.779571271112897,0.4271973710451076,Jumping
18.6,0.6752271497324536,0.7235886310103244,0.2733929826371446,Jumping
18.7,0.7178972206830313,0.681751337136878,0.12522404250794014,Jumping
18.7,0.7504011645189657,0.6488952154724003,-0.017742945363948794,Jumping
18.7,0.7761276902784712,0.617760485147975,-0.1588892499457773,Jumping
18.7,0.778893983370891,0.5894847613100714,-0.2865971778628739,Jumping
18.7,0.7515768390832441,0.5665827721772009,-0.3816195057631713,Jumping
18.7,0.7105665439881185,0.5485455846575218,-0.4475976002267901,Jumping
18.7,0.6653376519270523,0.5380675504137248,-0.4954555609940931,Jumping
18.7,0.6260562900146891,0.5383669228206904,-0.5179973541091272,Jumping
18.7,0.6136771284261098,0.5445040571634857,-0.5179973541091272,Jumping
18.7,0.632003820163392,0.5440549985530373,-0.5067264575516102,Jumping
18.8,0.6930697401785623,0.5171114819261308,-0.5127954018518116,Jumping
18.8,0.761535494215956,0.4406218319464128,-0.49632255303697914,Jumping
18.8,0.7416181839505324,0.2900375112427018,-0.4228883270045412,Jumping
18.8,0.7616046515432664,0.009375879712425353,-0.36427966490545277,Jumping
18.8,1.041000253877681,-0.5489536592784712,-0.2570500890413217,Jumping
18.8,0.9996441721460028,-1.4062065466245475,0.09148071219881997,Jumping
18.8,0.39659227799845453,-2.0022570088931126,0.19235523638859728,Jumping
18.8,-0.36234023190695774,-2.208823969699397,-0.082221143593375,Jumping
18.8,-1.1403601641500678,-2.2522329687094125,-0.2743465802968958,Jumping
18.8,-2.001368889165776,-2.1025467652265983,-0.20228220169221778,Jumping
18.9,-2.363200025654305,-1.7028846019274848,-0.18234138470584152,Jumping
18.9,-2.0312448545639112,-1.502305089260514,0.05317700374411983,Jumping
18.9,-1.3492152926277734,-1.553198398444671,0.4979439217445991,Jumping
18.9,-0.6355808321107378,-1.5786450530367495,0.801737933571827,Jumping
18.9,-0.05880872234117896,-1.4573992282156698,0.7446898571499331,Jumping
18.9,0.3526773751562879,-1.2119138545038548,0.44618449678430927,Jumping
18.9,0.6327645507638074,-0.9349943780606488,0.0109544912555753,Jumping
18.9,0.7193495245565518,-0.6775341080702084,-0.444216331259535,Jumping
18.9,0.6936921561243569,-0.43174936195142793,-0.7913599452310591,Jumping
18.9,0.5870515574115678,-0.20018480516351456,-0.9951030753092517,Jumping
19.0,0.4588338725779033,0.012519289985564303,-1.0893451103709515,Jumping
19.0,0.377366541006136,0.2123503716351212,-1.0061138742539026,Jumping
19.0,0.3602915968931738,0.39622490399341004,-0.7569403611284878,Jumping
19.0,0.34687507539493706,0.5628256484697821,-0.5253667864736574,Jumping
19.0,0.3374696788807093,0.7180502414814603,-0.3777180415701846,Jumping
19.0,0.30344427384394396,0.8701314242199994,-0.2536514802332088,Jumping
19.0,0.2438306577022941,1.013081748546087,-0.1310588053691391,Jumping
19.0,0.20896844900507172,1.132770836850945,-0.013234586740941981,Jumping
19.0,0.1810288887716303,1.2058177041505582,0.16614606693215578,Jumping
19.0,0.2148744847573883,1.2204869520918742,0.4173136617562081,Jumping
19.1,0.30913592188159794,1.1796226185410659,0.6461128618738036,Jumping
19.1,0.3975881435117257,1.0947505411663103,0.8061595929905452,Jumping
19.1,0.46840524667767636,0.9838330643855451,0.868322922465466,Jumping
19.1,0.5562350523620097,0.8723422894454406,0.766017861404927,Jumping
19.1,0.602197012092567,0.7794620001843545,0.5172778443009552,Jumping
19.1,0.6039259452753295,0.7098579155648459,0.23533203195445257,Jumping
19.1,0.6098734754240324,0.6592639787876547,-0.03170151725441214,Jumping
19.1,0.6418933179687932,0.6224411727308824,-0.2380456234612621,Jumping
19.1,0.6785467014433576,0.597717502501626,-0.3810993105374397,Jumping
19.1,0.704273227202863,0.5802790597958782,-0.4878260310166969,Jumping
19.2,0.7076619362410775,0.5687532221277015,-0.5630809403391952,Jumping
19.2,0.6708702381118922,0.5630651463953545,-0.6159674549552366,Jumping
19.2,0.579720880716655,0.5642626360232171,-0.6445781923704721,Jumping
19.2,0.47868202551601646,0.5690525945346672,-0.6220363992554381,Jumping
19.2,0.3926503103417561,0.5680047911102875,-0.5300485435052416,Jumping
19.2,0.35495956695753433,0.546599664012245,-0.40754256784546034,Jumping
19.2,0.34574089522704493,0.4843302033633944,-0.31269363835374026,Jumping
19.2,0.3106781302806221,0.3641321819666947,-0.2866838770671625,Jumping
19.2,0.2173848957387594,0.12687954944643437,-0.3317674632972306,Jumping
19.2,0.44809373964658283,-0.3997165144061055,-0.3048907099677669,Jumping
19.3,0.8045306046048928,-1.3575585304926336,-0.1352203671749915,Jumping
19.3,0.5479776674811361,-2.094164337831561,-0.23873921709557086,Jumping
19.3,0.03586765874689355,-2.3345603806249606,-0.6011418910218872,Jumping
19.3,-0.5685673819468646,-2.394434862018086,-0.8152889256147107,Jumping
19.3,-1.273280547240846,-2.2672015890576946,-0.8838679962069873,Jumping
19.3,-1.977302139261722,-1.7822182897733765,-0.8457203463200065,Jumping
19.3,-1.9586296608878875,-1.4873364689122326,-0.508460441637382,Jumping
19.3,-1.522246925558641,-1.563676432688468,0.04814844989538154,Jumping
19.3,-0.8604113031971691,-1.6280415001860784,0.4007679856097732,Jumping
19.4,-0.3918704106685406,-1.52176429571328,0.4195817129403977,Jumping
19.4,-0.04089697456775987,-1.273285197931809,0.06324798331428279,Jumping
19.4,0.16837309787380902,-0.9694222048616961,-0.4751540753178763,Jumping
19.4,0.26878953712865306,-0.6775341080702088,-0.8739704150454017,Jumping
19.4,0.3667163126003191,-0.4119907830916966,-1.0141769002527417,Jumping
19.4,0.46595707729088476,-0.1709959954843659,-1.0841431581136358,Jumping
19.4,0.6129163978256944,0.0535333097398551,-1.0702712854274612,Jumping
19.4,0.8552436727216817,0.2577052912904137,-0.839651402019805,Jumping
19.4,1.1061464562041707,0.4303234211467949,-0.6189152279010487,Jumping
19.4,1.2571860590503,0.5795605660191605,-0.5374179758697718,Jumping
19.5,1.3339506923649536,0.7178706180372808,-0.4108371376084268,Jumping
19.5,1.2841574167013943,0.8439064013698102,-0.19192164677973092,Jumping
19.5,1.1665899602735468,0.958416347034163,0.07511190242913376,Jumping
19.5,1.0573213831229589,1.0600233419582972,0.3606990813557573,Jumping
19.5,0.9688000041655204,1.1321720920370135,0.6632793043229449,Jumping
19.5,0.8523390649746407,1.1546250225594357,0.947652694389528,Jumping
19.5,0.6972883371445027,1.1333695816648761,1.1474943602747336,Jumping
19.5,0.527161311960676,1.0782850587832005,1.2255236441344666,Jumping
19.5,0.34112810149543465,0.9958079606641699,1.189976970376144,Jumping
19.5,0.15163702466466836,0.9041251610309463,1.0581941798574834,Jumping
19.6,0.028813611361222773,0.8300005530662568,0.8551446434136,Jumping
19.6,0.005438434730274193,0.7767422018670715,0.6213168894472662,Jumping
19.6,-0.004243591093195626,0.7317614977204858,0.4006327348510831,Jumping
19.6,-0.0443548409332848,0.686556264268676,0.203218646685958,Jumping
19.6,-0.10659643551273357,0.6382824636454685,0.038750256150498125,Jumping
19.6,-0.17229589645770718,0.5815813297661785,-0.152681586918714,Jumping
19.6,-0.24283637031441596,0.5204794215044938,-0.38442855998212155,Jumping
19.6,-0.2663498615999854,0.47220562088128626,-0.6336540926301094,Jumping
19.6,-0.21987613764733033,0.44915394554493293,-0.8419922805355968,Jumping
19.6,-0.12194936217566427,0.4515489248006579,-1.0069808662967887,Jumping
19.7,-0.007286513494857539,0.4765465207822879,-1.0520644525268565,Jumping
19.7,0.1323767090086945,0.5147165026704055,-0.9310323633399816,Jumping
19.7,0.2966945186984393,0.545701546791348,-0.6733970078760001,Jumping
19.7,0.4325195095362586,0.5436059399425885,-0.31359531007834157,Jumping
19.7,0.5100448734513277,0.49480823760719117,-0.043093792697933134,Jumping
19.7,0.4603899124423896,0.3907763261866354,0.11608594637592258,Jumping
19.7,0.26055981517870375,0.19753143749032234,0.23807172680997213,Jumping
19.7,0.040224570367455026,-0.14450153746790786,0.25865411790808396,Jumping
19.7,0.06608941078158159,-0.7448928996374752,0.30547168822392395,Jumping
19.7,0.17694860646031088,-1.6621699545801596,0.523086690988291,Jumping
19.8,-0.036055961656024954,-2.331566656555304,-0.01236759469805596,Jumping
19.8,-0.4696724038928515,-2.5531022377098695,-0.7036203504910034,Jumping
19.8,-0.9800534794443314,-2.5575928238143537,-0.7523453033011924,Jumping
19.8,-1.5665076150373602,-2.339050966729445,-0.7167986295428694,Jumping
19.8,-2.08795386295852,-1.8181429786092522,-0.9325929490171763,Jumping
19.8,-2.0104976563707613,-1.4633866763549823,-0.3847666868788471,Jumping
19.8,-1.397971208381675,-1.4244682634494508,0.3170633718373087,Jumping
19.8,-0.5328130437273368,-1.4065059190315135,0.4517072360974928,Jumping
19.8,0.15253606991970478,-1.2762789220014648,0.18337319882429917,Jumping
19.8,0.6124322965345208,-1.0367809964289625,-0.1496384448481844,Jumping
19.9,0.8416335107069755,-0.774830140334038,-0.46337685540731377,Jumping
19.9,0.8262114267167343,-0.5106339911868711,-0.7195730040801045,Jumping
19.9,0.5918372444614544,-0.24598878342925568,-0.9319860545871562,Jumping
19.9,0.40940021501635887,0.002340628148732869,-0.874331083735242,Jumping
19.9,0.38450357718457945,0.2244749541172289,-0.5460878962986311,Jumping
19.9,0.4405071808406212,0.41231617086781236,-0.17978375817932796,Jumping
19.9,0.5192773766472791,0.5657445294376967,0.0993009804256511,Jumping
19.9,0.5662213704256457,0.6913312541597778,0.3221179354473337,Jumping
19.9,0.5347547864993687,0.7913216380862975,0.4842454474670016,Jumping
19.9,0.4460950928873095,0.866613798438153,0.5712914485727484,Jumping
20.0,0.3310173002426397,0.9233598381784879,0.5966076162250173,Jumping
20.0,0.22250945369246736,0.9630266821014336,0.5520442252206809,Jumping
20.0,0.14645022511638092,0.9847311816064417,0.40396198429576496,Jumping
20.0,0.11318555068003108,0.9842821229959933,0.20065235023901562,Jumping
20.0,0.1282618480337198,0.9553926857238102,0.0077466206968974565,Jumping
20.0,0.17231506553050746,0.9036012593187565,-0.12594355231611207,Jumping
20.0,0.23946060618954368,0.8433824996576204,-0.19261524041403968,Jumping
20.0,0.31280886753505854,0.7820994710897213,-0.2070940075302346,Jumping
20.0,0.38058304829934725,0.7253534313493867,-0.19903098153139553,Jumping
20.0,0.4397125631498236,0.6892940249303766,-0.16123012846156917,Jumping
20.1,0.4979430327452634,0.6749241493960266,-0.08944318731061465,Jumping
20.1,0.5506471403153214,0.6696851322741281,0.02092489974876351,Jumping
20.1,0.6019895401106355,0.6664833443816307,0.15747614650329658,Jumping
20.1,0.6434147791696243,0.6631603106643122,0.2823230006788697,Jumping
20.1,0.6532351196477151,0.6561400277209682,0.34353263890661595,Jumping
20.1,0.6158210055727353,0.6444645038493086,0.3326085391662534,Jumping
20.1,0.5414768787139492,0.6284929859376924,0.2587806987463453,Jumping
20.1,0.42494678219575904,0.6063094905815394,0.1787573331879745,Jumping
20.1,0.31021477618764176,0.5683341007579494,0.061366610581220345,Jumping
20.1,0.2312371083990523,0.490916396316638,-0.1377814616696765,Jumping
20.2,0.1317888717265552,0.3556000683681741,-0.34820043047809035,Jumping
20.2,0.007858941186141687,0.12343676676632936,-0.5838020501641688,Jumping
20.2,-0.01828252853722692,-0.2661964208994357,-0.6363417679630557,Jumping
20.2,-0.016691910009085393,-0.8498229282789277,-0.2985616680546996,Jumping
20.2,-0.19726169161679738,-1.52176429571328,0.16441208284638398,Jumping
20.2,-0.5852342978286947,-1.9857915265100037,0.07771287855779156,Jumping
20.2,-1.0638030028173455,-2.1654149706893806,-0.28295581128275293,Jumping
20.2,-1.5264655225245816,-2.1669118327242094,-0.5656819164678528,Jumping
20.2,-1.9821431521734572,-1.987288388544832,-0.9227959389325654,Jumping
20.2,-2.2138201986636274,-1.6834253954747196,-1.4230503476777439,Jumping
20.3,-1.975227419442407,-1.4963176411212018,-1.5513651700248605,Jumping
20.3,-1.320169215157364,-1.4409337458325608,-1.3814347296192193,Jumping
20.3,-0.6182223429558027,-1.3406439894990752,-1.433454252192375,Jumping
20.3,0.024940801031834815,-1.1490456490410732,-1.7586629674788847,Jumping
20.3,0.5266772106695026,-0.8855979309113203,-1.9476672328280167,Jumping
20.3,0.8009551707829402,-0.6028406925322847,-1.848830139939021,Jumping
20.3,0.8253677073235461,-0.3395426606060145,-1.6710967711474067,Jumping
20.3,0.7486030740088927,-0.10693030039372148,-1.4916294182700203,Jumping
20.3,0.7098749707150134,0.09305046745931805,-1.2740144155056532,Jumping
20.3,0.7302763822716106,0.25441219481379174,-1.015650786725648,Jumping
20.4,0.73573981112914,0.3927970899336534,-0.7608418253214744,Jumping
20.4,0.7089067681326665,0.5218265973358391,-0.5124564079630431,Jumping
20.4,0.6595284364329704,0.6429227359534357,-0.24863072931285637,Jumping
20.4,0.5995690336547681,0.7580314264317197,0.05655046978298904,Jumping
20.4,0.5723210466944316,0.8659551791428287,0.37993850177943883,Jumping
20.4,0.5909935250682663,0.9576379787760524,0.672201519436284,Jumping
20.4,0.6423774192599668,1.0266433185816297,0.8963267654506815,Jumping
20.4,0.6924473242327677,1.0624183212140221,1.041721331042651,Jumping
20.4,0.7008845181646485,1.058526479923469,1.1102137024306389,Jumping
20.4,0.6598258129404055,1.0200571256283857,1.0772680048009735,Jumping
20.5,0.5852050567723776,0.9613801338631227,0.9532881426682863,Jumping
20.5,0.48824648388305847,0.8949194595167532,0.8031251208404446,Jumping
20.5,0.4096975915237941,0.831497415101085,0.6256518496616957,Jumping
20.5,0.38113561534455814,0.7778385036213796,0.4188308978312585,Jumping
20.5,0.39978734652019954,0.7329027053358388,0.21890253274176433,Jumping
20.5,0.429248367954472,0.6921581207478168,0.056948419130673666,Jumping
20.5,0.43650988732207435,0.6503956699761118,-0.0868855607841012,Jumping
20.5,0.399704357727427,0.6088876857503273,-0.2163274727869697,Jumping
20.5,0.32148742053925305,0.5716870717159644,-0.3337615449958682,Jumping
20.5,0.21622996837267408,0.540432592428753,-0.4502852755597364,Jumping
20.6,0.1324112876723497,0.5205542646062352,-0.525886981699389,Jumping
20.6,0.10004565849103637,0.5112737199903007,-0.5154830771847578,Jumping
20.6,0.11788824893714506,0.4984007064907787,-0.45410004054843445,Jumping
20.6,0.11159493215188963,0.457087314329522,-0.31642170413814963,Jumping
20.6,0.04520389793381092,0.3493132478218959,-0.09637912365370206,Jumping
20.6,-0.06683097230919685,0.13990224914943902,0.08352172524512726,Jumping
20.6,-0.18543578864670202,-0.28026692402682024,0.034189878004918156,Jumping
20.6,-0.05057900039122976,-1.0923145779210868,-0.15724196506429397,Jumping
20.6,-0.14601611207971782,-1.9090025041233203,-0.5723577551980745,Jumping
20.6,-0.3361987621835891,-2.2402580724307875,-1.5440824368646187,Jumping
20.7,-0.4918027486322111,-2.3480321389384136,-2.0959228721615095,Jumping
20.7,-0.7656657647817859,-2.2731890371970067,-1.9468002407851301,Jumping
20.7,-1.3078592108960951,-1.852570805410299,-1.4690876251549865,Jumping
20.7,-1.5063407402772262,-1.4094996431011695,-1.12454498731212,Jumping
20.7,-1.32653168926993,-1.337650265429419,-0.5237195015921741,Jumping
20.7,-0.9406338028773475,-1.3256753691507936,-0.4326853370891521,Jumping
20.7,-0.3036948183476547,-1.2343667850262772,-0.8791862391754034,Jumping
20.7,0.39825205385390655,-1.0397747204986187,-1.489548637367094,Jumping
20.7,0.9452865128799508,-0.785308174577835,-1.7777367924223753,Jumping
20.7,1.1866455851935913,-0.5254529253316695,-1.7161803573774743,Jumping
20.8,1.1897576649225636,-0.28924809623578907,-1.4188020866676025,Jumping
20.8,1.0069748488409156,-0.07549619766233052,-1.0713983750832126,Jumping
20.8,0.7374479971137092,0.12134115991757007,-0.750958116032575,Jumping
20.8,0.5640982404772132,0.30066523168998127,-0.4053750877382455,Jumping
20.8,0.48948440004191635,0.4522374813366788,-0.1137189645114205,Jumping
20.8,0.41099083354450033,0.5820154197562786,0.07216412948332171,Jumping
20.8,0.3425250795071067,0.6993694032868049,0.2077616849906803,Jumping
20.8,0.2895713139854579,0.7995094734168076,0.3215110410173136,Jumping
20.8,0.2405802633187006,0.8777953578383193,0.4284978591094367,Jumping
20.8,0.21000580891472917,0.9354844206605959,0.5287221392670495,Jumping
20.9,0.21934204810164645,0.9712594232929883,0.6194095069529172,Jumping
20.9,0.23697716656582365,0.9793424782810604,0.7034210359085634,Jumping
20.9,0.23884441440320708,0.9637751131188478,0.7538799728045241,Jumping
20.9,0.2286782872885638,0.9280001104864551,0.7304711876466042,Jumping
20.9,0.17964574222542026,0.8802053057143925,0.6552162783241059,Jumping
20.9,0.11429206791699902,0.825809339368738,0.564789008251104,Jumping
20.9,0.07611722324160379,0.7734311430460317,0.4558948076646319,Jumping
20.9,0.08510767579196862,0.7268338279018316,0.3299468735945936,Jumping
20.9,0.12729364545137278,0.6912683859543151,0.18420551118546974,Jumping
21.0,0.19491568009557836,0.6657468882604952,0.018436632585680977,Jumping
21.0,0.2621366022413831,0.6483234141750956,-0.15556867042152403,Jumping
21.0,0.3146270136700515,0.6361718881763608,-0.3284468837729773,Jumping
21.0,0.3525093228509234,0.6251400149796774,-0.4677985148260319,Jumping
21.0,0.38466748005030527,0.6123568132022451,-0.5284012586237581,Jumping
21.0,0.4579189211375854,0.5927179833052999,-0.5199914358077645,Jumping
21.0,0.5587503043562925,0.5588589640774874,-0.44751090102250135,Jumping
21.0,0.6079903214013674,0.5009453719499866,-0.31356063039662607,Jumping
21.0,0.5609100876881993,0.3931713054423604,-0.22339345793648985,Jumping
21.0,0.37466940524102643,0.21220068543163825,-0.21125556933608697,Jumping
21.1,0.12383577908584782,-0.09809881438823542,-0.34451224632765354,Jumping
21.1,0.03406265250408953,-0.6516383948676818,-0.35795062299238545,Jumping
21.1,-0.01925764685230489,-1.3653422130737396,-0.190187662693959,Jumping
21.1,-0.296647686694715,-1.9049609766292848,-0.5361174878054428,Jumping
21.1,-0.5995567803146991,-2.165414970689381,-1.0008252227922985,Jumping
21.1,-0.9965198390769615,-2.223792590047678,-0.7716792258575484,Jumping
21.1,-1.5665076150373602,-2.051653456042442,-0.383353489848943,Jumping
21.1,-2.006348216732132,-1.7088720500667978,-0.33393494340444535,Jumping
21.1,-1.9212847041402181,-1.4559023661808421,-0.07210334645289612,Jumping
21.1,-1.4864234300118027,-1.3541157478125283,0.1827923141555656,Jumping
21.2,-0.760271493251567,-1.285260094210434,-0.1269839427675752,Jumping
21.2,0.05371024919300231,-1.15952368328487,-0.7668240704173874,Jumping
21.2,0.6609115829791804,-0.9769065150358371,-1.3069601131353183,Jumping
21.2,0.913958243608295,-0.765848968125069,-1.471688601283644,Jumping
21.2,0.8863644700114061,-0.5506002075167825,-1.3962602935525685,Jumping
21.2,0.6643694493447054,-0.32547215747863006,-1.274881407548539,Jumping
21.2,0.3663013686364562,-0.09315916967330264,-1.0754732376847767,Jumping
21.2,0.1730757961309229,0.1306217045335045,-0.8097401765402406,Jumping
21.2,0.1251497683047474,0.3225942605002136,-0.5302219419138186,Jumping
21.2,0.14859410226300637,0.48019886414726853,-0.26613616565076603,Jumping
21.3,0.17660281982375836,0.6090786853459715,-0.03300200531874096,Jumping
21.3,0.18151299006280375,0.7113143623247334,0.13363386532393373,Jumping
21.3,0.1534351151747413,0.7910971087810733,0.2167784022366939,Jumping
21.3,0.10737633518594919,0.8525432953107687,0.210796157140781,Jumping
21.3,0.09022531801294549,0.8968653801620298,0.13198658044245046,Jumping
21.3,0.1217610592665329,0.9176717624461409,0.040085423896542474,Jumping
21.3,0.19008849864930558,0.9139296073590707,-0.023820559584579015,Jumping
21.3,0.296798254689405,0.8923747940575454,-0.015930931994317093,Jumping
21.3,0.4102162714786228,0.862138180954017,0.07753081022878557,Jumping
21.3,0.4952106267432256,0.8278600403564526,0.1973491105556203,Jumping
21.4,0.5542018269390809,0.7976383958732723,0.27589858964108505,Jumping
21.4,0.6006755508917361,0.7748411870828399,0.29888254869799097,Jumping
21.4,0.6495697813002587,0.7511458610715103,0.272699389002836,Jumping
21.4,0.6882978845941379,0.7229000744743033,0.21157644997937833,Jumping
21.4,0.6884361992487589,0.6959415892270484,0.1524475926545583,Jumping
21.4,0.6422114416744216,0.6735036273249746,0.09839930870104975,Jumping
21.4,0.57263917040006,0.6549724753338022,0.0210636184756253,Jumping
21.4,0.49120641749194777,0.643042484916222,-0.09017146062663879,Jumping
21.4,0.4307629134225719,0.6331182896253114,-0.23478573338001105,Jumping
