Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Label
6.24,0.5895799294812286,-0.6019063424382035,0.9879737365288781,Walking
6.25,-0.10904713352128252,-0.5556929661418434,0.8764046647131113,Walking
6.26,-0.7629990370374147,-0.24656017116687545,0.750813250537986,Walking
6.27,-1.2806146779830458,0.2159530898570535,0.5883979459930663,Walking
6.28,-1.621686412820435,0.6579102059465856,0.39586508872848103,Walking
6.29,-1.773427902800032,0.9662523799625383,0.19235822440004952,Walking
6.3,-1.757252414020481,1.070810420550389,-0.004564235690074218,Walking
6.31,-1.5500521053681378,0.9644086518861147,-0.19539002518917253,Walking
6.32,-1.152212107528229,0.7156792981799129,-0.39816528904668086,Walking
6.33,-0.6615556145485164,0.43532510611310055,-0.5878936778393946,Walking
6.34,-0.16550729197561995,0.18865136690033849,-0.7123876913081352,Walking
6.35,0.2920279620745362,0.02443939371286831,-0.7428710442632628,Walking
6.36,0.6887125678587623,-0.03558454949557051,-0.6527012862219956,Walking
6.37,0.9717836215009046,-0.03534736320786591,-0.4469386537748849,Walking
6.38,1.1150522364054989,-0.05005291304554981,-0.2006331618974545,Walking
6.39,1.1327682479259593,-0.06309815886930162,0.0025079021955153507,Walking
6.4,1.0619042018441172,-0.05416414203242916,0.1253558146046793,Walking
6.41,0.8980696083483793,-0.043727945373427696,0.15364436614703764,Walking
6.42,0.6655277006080728,-0.023171800439030835,0.11468664107038466,Walking
6.43,0.41316696780596385,0.020849974558939003,0.05353703504239884,Walking
6.44,0.20011267273816385,0.09161055039080508,-0.00047946639408713923,Walking
6.45,0.04829415662152116,0.190596294459516,-0.05041119853458602,Walking
6.46,-0.04906688060396659,0.3085569415445933,-0.13107015045385348,Walking
6.47,-0.09158530825307201,0.4123654734632973,-0.27592704369661947,Walking
6.48,-0.05320318416330891,0.48108624722090404,-0.4647409319006794,Walking
6.49,0.04970373492945347,0.5048839380872634,-0.6480068498669059,Walking
6.5,0.19613042145291254,0.46812006349305363,-0.7849380713413389,Walking
6.51,0.3695162559422899,0.37158524439729007,-0.8452951101924913,Walking
6.52,0.5351994767271191,0.258763633545812,-0.8105440878236458,Walking
6.53,0.6582872437257974,0.15313667342137285,-0.7081200218944175,Walking
6.55,0.7345431194008235,0.07684175087639995,-0.5959412830195482,Walking
6.56,0.7491780854394648,0.03723164082973527,-0.5191232335726269,Walking
6.57,0.6898679599144446,0.044900664132183334,-0.4825432100264738,Walking
6.58,0.5668572190528116,0.09692352323538765,-0.4721788700217304,Walking
6.59,0.384921483351386,0.1940908390983635,-0.4612048629578846,Walking
6.6,0.13458653795357334,0.3046987112645988,-0.4277341414131545,Walking
6.61,-0.17120722611698558,0.4035263311415067,-0.35798822985182277,Walking
6.62,-0.4954872630784598,0.4829837375225407,-0.26473264199090796,Walking
6.63,-0.80228236693061,0.5278119458987061,-0.16858814677043577,Walking
6.64,-1.0763413625384306,0.5399084465716396,-0.10044565957454368,Walking
6.65,-1.3105008191566923,0.5482099666413,-0.09111775357027467,Walking
6.66,-1.4876609343612983,0.590745374236321,-0.1602539980725039,Walking
6.67,-1.6232269355613445,0.629485801228069,-0.3211826294938018,Walking
6.68,-1.7464687548341138,0.5433081166954054,-0.604494911858757,Walking
6.69,-1.8188733236568662,0.2713345067941547,-0.9841772662560524,Walking
6.7,-1.7849818233568542,-0.11132603736923267,-1.350709102188506,Walking
6.71,-1.627848503784073,-0.5374707342784597,-1.593356591711321,Walking
6.72,-1.3382302284930656,-0.9525467377614728,-1.665297304685422,Walking
6.73,-0.9286822578222437,-1.2544058199135004,-1.5647022399335009,Walking
6.74,-0.4821617413695916,-1.38960200390511,-1.331809423356327,Walking
6.75,-0.08701765832627494,-1.4488985758312554,-1.061117249114794,Walking
6.76,0.2049114010760974,-1.5153107363885372,-0.8196890937101841,Walking
6.77,0.3813012549102485,-1.605441525716277,-0.5913565867350971,Walking
6.78,0.4624097772191398,-1.712965976142353,-0.3218837466117697,Walking
6.79,0.48343791263255603,-1.8497434020519936,0.004897797067197353,Walking
6.8,0.4965323559302878,-2.028423738789443,0.38837837724270163,Walking
6.81,0.544288560898486,-2.2379382929284874,0.7962456397823078,Walking
6.82,0.6428820163167014,-2.463265266247838,1.1678255189641304,Walking
6.83,0.8146503019281237,-2.6482705706574095,1.4318113555555345,Walking
6.84,1.0634447245850267,-2.7494700534113634,1.5647187744398905,Walking
6.85,1.3407388179487576,-2.7241701827228746,1.5476480967850192,Walking
6.86,1.5671956608624713,-2.512283765706784,1.394621664950279,Walking
6.87,1.6542351957238643,-2.1280419796253662,1.1275874930633623,Walking
6.88,1.520209717264728,-1.6655287186014371,0.8082438875054461,Walking
6.89,1.196931020084845,-1.1388960978013702,0.513957598076645,Walking
6.9,0.7747507629385648,-0.5928932635054295,0.3261191771671491,Walking
6.91,0.339399036357507,-0.13196124439953114,0.2669814724342017,Walking
6.92,0.0034880527021651196,0.2182838404442305,0.3413608536447129,Walking
6.93,-0.15934520101198132,0.48235124075532837,0.530235708554683,Walking
6.94,-0.17882511107078344,0.6380245075854337,0.767822961486947,Walking
6.95,-0.11342992071917023,0.7031716746082914,0.9587097176919556,Walking
6.96,-0.00035555153640436994,0.7118685051574593,1.0654014530349019,Walking
6.97,0.11795659496545417,0.6913123602230626,1.0788141283351582,Walking
6.98,0.2353444278227669,0.6699655943296504,0.9928510730016985,Walking
6.99,0.37090272640910865,0.6731280781657114,0.8373859729305481,Walking
7.0,0.538203496071893,0.7102872632394288,0.6825305399185002,Walking
7.01,0.7233743295292289,0.7782806657147414,0.574009803398246,Walking
7.02,0.9047708822713363,0.866830213124451,0.5374297798520932,Walking
7.03,1.058052894991843,0.9640765910833282,0.5825451422256819,Walking
7.04,1.151254520816875,1.055788622329099,0.691065878745936,Walking
7.05,1.1697407937077904,1.1388038230257014,0.8233636305711893,Walking
7.06,1.1397006002600527,1.2218190237223043,0.9379810376824688,Walking
7.07,1.0919443952918548,1.3198560226401967,1.0050444141837493,Walking
7.08,1.038026099360018,1.43449606169741,1.0239440930159285,Walking
7.09,0.994121201244094,1.5372767863693944,1.005654081242852,Walking
7.1,0.966391791907721,1.596573358295539,0.9385907047415714,Walking
7.11,0.9509865644986248,1.5981546002135694,0.8178766270392664,Walking
7.12,0.9355813370895286,1.5309518186972721,0.6561929229652701,Walking
7.13,0.9055411436417912,1.3823150784024025,0.45430167634346036,Walking
7.14,0.8254339611144911,1.1556440494527267,0.17446449621538968,Walking
7.15,0.6649885176487543,0.8587658793424952,-0.23279309926511402,Walking
7.16,0.42120079389980764,0.4934989962774436,-0.7686904442162559,Walking
7.17,0.10924493886561028,0.06181995265510992,-1.3873805757935243,Walking
7.18,-0.2127243139844996,-0.3967402035737427,-2.0213428672013114,Walking
7.19,-0.4661403048641315,-0.8215408448526437,-2.598697572171427,Walking
7.2,-0.56843101486053,-1.130278329348104,-3.0224161782477,Walking
7.21,-0.4997237006159611,-1.26942761813479,-3.2059259630375676,Walking
7.22,-0.31724878195521705,-1.250452715118424,-3.1413012547726966,Walking
7.23,-0.12106321090037737,-1.1192096359218904,-2.8639027428810366,Walking
7.24,-0.0051388746469287535,-0.9405292991844407,-2.3731207603034834,Walking
7.25,-0.03279125784625637,-0.7831957283404033,-1.6678579063336527,Walking
7.26,-0.17736931708062387,-0.7175741887421364,-0.9478411095335404,Walking
7.27,-0.36600632670500644,-0.8266798810862429,-0.408224795521873,Walking
7.28,-0.5244490906075605,-1.0867941766022644,-0.020415579226740654,Walking
7.29,-0.5795227785950793,-1.4394111243230718,0.21089210299676697,Walking
7.3,-0.49856830856027884,-1.8189091846503982,0.27076140820063743,Walking
7.31,-0.3103934557581693,-2.116182665240137,0.301244761155765,Walking
7.32,-0.06390981721263063,-2.172316753330221,0.4267752086249801,Walking
7.33,0.20491140107609745,-1.971499029740344,0.5754730043400922,Walking
7.34,0.48297575581028324,-1.557213647216346,0.7105752246372175,Walking
7.35,0.7424768115165081,-1.0231491894015357,0.8172669599801639,Walking
7.36,0.9602297009440827,-0.4720863809678974,0.873965996476701,Walking
7.37,1.1651192254850615,0.03153916992482534,0.8946946764861876,Walking
7.38,1.3646169204328569,0.4608463506701132,0.897133344722598,Walking
7.39,1.5232907627465473,0.8174164031859971,0.8879883388360595,Walking
7.4,1.6249652636465817,1.1198289200093352,0.8721369952993934,Walking
7.41,1.6603972866875032,1.3585964496319447,0.8666499917674704,Walking
7.42,1.5987763770511183,1.4669115210170358,0.8776239988313163,Walking
7.43,1.4362512278851542,1.410777432926952,0.9209103600275974,Walking
7.44,1.1820649756350674,1.1949379111157852,0.9995574106518265,Walking
7.45,0.8648713432817774,0.830777897393355,1.104420144817465,Walking
7.46,0.509549773090974,0.35561470102518167,1.2001378730965655,Walking
7.47,0.15754032679312674,-0.14563898699049518,1.2665915825387433,Walking
7.48,-0.15210474412970615,-0.5875961030800273,1.2745172543070769,Walking
7.49,-0.37548054156160054,-0.8935664142189341,1.217208550751437,Walking
7.5,-0.4988764131084608,-1.0021977339876313,1.106249145994773,Walking
7.51,-0.5335381747789272,-0.9191825332910286,0.9739513941695193,Walking
7.52,-0.4989534392455064,-0.6906930761356175,0.8434826435215735,Walking
7.53,-0.4240070079002534,-0.36843597324099625,0.7233782328783711,Walking
7.54,-0.34975381178841,-0.027441153617713314,0.6221735010673477,Walking
7.55,-0.29814629996793784,0.27062294793104097,0.5447457845613237,Walking
7.56,-0.27781139978793085,0.5006936470044825,0.48255974453286354,Walking
7.57,-0.30315299887589403,0.6777927418239015,0.4136673668542753,Walking
7.58,-0.39581544174160743,0.8133051741991176,0.34245825435109745,Walking
7.59,-0.5532568658625704,0.9205924383374888,0.2739316769079707,Walking
7.6,-0.7542950835512753,1.020210679173412,0.1855909200440112,Walking
7.61,-0.974666861638396,1.1269445086404726,0.06408427516487288,Walking
7.62,-1.1911103067361968,1.2336783381075331,-0.08711315549255969,Walking
7.63,-1.3544057172726163,1.3198560226401965,-0.27440287604886315,Walking
7.64,-1.436053422540826,1.3665026592220972,-0.5082711599206016,Walking
7.65,-1.4568504795431056,1.3467371352467157,-0.7796339679271467,Walking
7.66,-1.4229589792430943,1.2479095153698079,-1.0757492585332553,Walking
7.67,-1.3135818646385113,1.0969009121978923,-1.379363453966326,Walking
7.68,-1.1271786129884476,0.9146627811448744,-1.6537136305624738,Walking
7.69,-0.9024163450897349,0.710919760006641,-1.8402717506478543,Walking
7.7,-0.6593988827112429,0.5056745590462787,-1.9006287894990064,Walking
7.71,-0.4116597181318629,0.3291288988981704,-1.830517077702213,Walking
7.72,-0.18936228661860524,0.1948814600573787,-1.6403009552622174,Walking
7.73,-0.019134523748092613,0.11162907307307149,-1.3702184480797877,Walking
7.74,0.1133504319701344,0.07834393069852891,-1.0879425997153065,Walking
7.75,0.22465320000085423,0.07605112991738465,-0.8391984396014658,Walking
7.76,0.32430191349659276,0.09194261119359144,-0.6364231757439577,Walking
7.77,0.4255142575743546,0.11550311577224628,-0.49315141685485836,Walking
7.78,0.5271887584743892,0.1357825433709878,-0.41078539717010387,Walking
7.79,0.6128418228689638,0.14076345541278396,-0.3790827100967712,Walking
7.8,0.6428820163167015,0.11380328071036348,-0.3857890477468992,Walking
7.81,0.5812611066803168,0.05932949663421183,-0.41541886681928314,Walking
7.82,0.4255142575743545,0.005171960941666278,-0.4483408880108209,Walking
7.83,0.2072221851874619,-0.01811182630133318,-0.4764465394354485,Walking
7.84,-0.06545033995354023,-0.00497961217208965,-0.4935172170903199,Walking
7.85,-0.3704738426536443,0.05566101538438101,-0.4977848865040378,Walking
7.86,-0.6724162998719292,0.1577301811932515,-0.5014428888586531,Walking
7.87,-0.96573182974112,0.2685752396471914,-0.5142458970998066,Walking
7.89,-1.2635148755589487,0.3620266370027955,-0.5374132453457036,Walking
7.9,-1.5523628894795023,0.4365742872283447,-0.5672869312417285,Walking
7.91,-1.8196435850273205,0.47515659002828947,-0.6056959559651892,Walking
7.92,-2.072289314536498,0.43588644699400136,-0.6526403195160855,Walking
7.93,-2.307219032525214,0.30646179600320284,-0.7075103548353152,Walking
7.94,-2.509027511584374,0.11149466751003889,-0.7678673936864676,Walking
7.95,-2.639971944561691,-0.09438303021753562,-0.8532207819608246,Walking
7.96,-2.619945148929866,-0.22617954408538002,-0.9861282008451806,Walking
7.97,-2.4150556243888874,-0.23727195614036414,-1.2104856785949194,Walking
7.98,-2.0414788597183056,-0.1426346273462371,-1.4555718363541448,Walking
7.99,-1.556984457702231,0.0007840146191316116,-1.5823825846474753,Walking
8.0,-1.0467633259129658,0.1071225336066845,-1.525683548150938,Walking
8.01,-0.6078529918004071,0.09905819982472878,-1.2699282168574182,Walking
8.02,-0.26862988425210954,-0.018190888397234744,-0.8065812519394796,Walking
8.03,-0.01567605019475051,-0.19742465980599488,-0.24020055403321014,Walking
8.04,0.18074059927122557,-0.40330235753356936,0.25850710031267615,Walking
8.05,0.34526842800037266,-0.5847498676275723,0.6340620087198474,Walking
8.06,0.48405412172892,-0.7436646803896401,0.897133344722598,Walking
8.07,0.6039067909716881,-0.8946732835615555,1.085520465985286,Walking
8.08,0.6998813577303573,-1.052797475364608,1.2129408813377192,Walking
8.09,0.7707454038121997,-1.225152844429935,1.3068296084395115,Walking
8.1,0.8354473589304037,-1.4149018745935988,1.4354693579101498,Walking
8.11,0.8762712115645085,-1.5967446951671092,1.5336257544256604,Walking
8.12,0.8470012794872257,-1.7572407498472078,1.5287484179528403,Walking
8.13,0.7213716499660464,-1.8647652002732837,1.4123020096642527,Walking
8.14,0.5112443481059747,-1.8521152649290396,1.1482552063669382,Walking
8.15,0.24812306395861228,-1.6765974120276508,0.6897855779218204,Walking
8.16,-0.018387370218751448,-1.3390022625281333,0.17583624709837026,Walking
8.17,-0.2563981336892872,-0.86953153706487,-0.2180086730818773,Walking
8.18,-0.43579200686821207,-0.36013445317133613,-0.40804189540414226,Walking
8.19,-0.5722823217128041,0.10633191264766925,-0.3457948886697719,Walking
8.2,-0.6719541430496563,0.4771331424258277,-0.06595770854170122,Walking
8.21,-0.7328047913155862,0.7467348894500324,0.31935187281111066,Walking
8.22,-0.7358858367974053,0.9374326647645138,0.6772264365043078,Walking
8.23,-0.6765757112723851,1.0945290493208466,0.9452970423916994,Walking
8.24,-0.5149132548413299,1.221819023722304,1.106249145994773,Walking
8.25,-0.23992994558896336,1.287440563320571,1.1592901801366946,Walking
8.26,0.08203930726114644,1.2819062166074642,1.158680513077592,Walking
8.27,0.4101706510748948,1.2139128141321516,1.1544128436638743,Walking
8.28,0.7305993811840951,1.0992727750749383,1.1605095142548996,Walking
8.29,1.0041345990600066,0.9680296958784048,1.1800188601461812,Walking
8.3,1.1928486348214344,0.8755270436736189,1.2214762201651546,Walking
8.31,1.3445901248010317,0.8510177939441456,1.2659819154796408,Walking
8.32,1.4878587397056262,0.8897582209358936,1.298294269612076,Walking
8.33,1.6218842181647626,0.9806796312226489,1.3178036155033577,Walking
8.34,1.7397342078443485,1.1016446379519842,1.3281679555081007,Walking
8.35,1.8306250495580159,1.2202377818042736,1.333654959040024,Walking
8.36,1.8753002090443944,1.3008811196238304,1.3251196202125881,Walking
8.37,1.8683678567103013,1.320646643599212,1.290368597843743,Walking
8.38,1.8090577311852807,1.2684656603042046,1.2086732119240011,Walking
8.39,1.6858159119125118,1.1269445086404726,1.0593047824438762,Walking
8.4,1.4624401144806174,0.8680161445629739,0.8036713845621769,Walking
8.41,1.093608159852037,0.4576838668340521,0.20253966428706216,Walking
8.42,0.5313173594200269,-0.13370061050936474,-0.7771952996907365,Walking
8.43,-0.13726951013474653,-0.7938691112871094,-1.6770638789261012,Walking
8.44,-0.793532197762243,-1.3678599275321903,-2.387326002780572,Walking
8.45,-1.311147838707874,-1.7374752258718262,-2.915724442904753,Walking
8.46,-1.5246334801431287,-1.798353039716002,-3.0846022182761597,Walking
8.47,-1.3271384647585158,-1.5168919783065675,-2.857806072290011,Walking
8.48,-0.8703734720788147,-1.0765951662309674,-2.623693921594631,Walking
8.49,-0.32887972864908455,-0.6884002753544732,-2.3993364438448928,Walking
8.5,0.16716859392381195,-0.4472608828548181,-2.0945029142936176,Walking
8.51,0.49298915362619583,-0.3855924480516276,-1.6537136305624736,Walking
8.52,0.5905042431257745,-0.47572323737936756,-1.119340453259088,Walking
8.53,0.5218739550182512,-0.6329777461275032,-0.5931977812535869,Walking
8.54,0.34764083302137344,-0.7903113169715407,-0.17618551282744227,Walking
8.55,0.08421144432582907,-0.9326230895942882,0.08493488858618009,Walking
8.56,-0.2600953882674702,-1.0717723783809743,0.22271964394335653,Walking
8.57,-0.6167264027880465,-1.2544058199135004,0.3291065457567515,Walking
8.58,-0.8885516404215481,-1.4568047854214077,0.485790979946107,Walking
8.59,-0.9715858161565766,-1.5912103484540026,0.6766167694452054,Walking
8.6,-0.8143754704467501,-1.5856760017408957,0.8636016564719575,Walking
8.61,-0.4669875923716317,-1.4330861566509496,1.0154087541884926,Walking
8.62,-0.008682076951020768,-1.1129637303456696,1.0946654718718243,Walking
8.63,0.4673394499900507,-0.6613610385561512,1.0666207871531068,Walking
8.64,0.8617132716629127,-0.15457300382736763,0.9727320600513141,Walking
8.65,1.1412411230009625,0.3348213698030803,0.8507986482308042,Walking
8.66,1.359995352210128,0.7744066230155666,0.7203298975828584,Walking
8.67,1.5148178876715446,1.1365900843404588,0.6270508375401681,Walking
8.68,1.5802901041602029,1.3775713526483109,0.5990061528214508,Walking
8.69,1.5494796493420109,1.4526803437547608,0.6429021810768345,Walking
8.7,1.435480966514699,1.3641307963450513,0.7672742611337547,Walking
8.71,1.2429156239009973,1.121014851447858,0.9532227141600325,Walking
8.72,0.9832605159206812,0.7476045725049493,1.118442487176824,Walking
8.73,0.6935652144926278,0.29457876298920344,1.2263535566379749,Walking
8.74,0.4117265790432134,-0.16872511899374087,1.2751269213661791,Walking
8.75,0.16401052230494714,-0.5822198805587235,1.2556175754748977,Walking
8.76,-0.016923873614887296,-0.8593325266935733,1.1720931883778485,Walking
8.77,-0.09940346116318817,-0.9460636458975474,1.059914449502979,Walking
8.78,-0.10125208845227972,-0.8472360260206395,0.9373713706233663,Walking
8.79,-0.05257156983953583,-0.5951860642865738,0.7934899446751644,Walking
8.8,0.018677606927533924,-0.27198021624113417,0.6544858551997829,Walking
8.81,0.08792410413142118,0.030827611061711575,0.5362104457338881,Walking
8.82,0.13628111296857404,0.2711763826023516,0.4404927174547876,Walking
8.83,0.16786182915722117,0.45855354988896896,0.37221000683530203,Walking
8.84,0.18511568385540889,0.605767172457611,0.3441653221165847,Walking
8.85,0.18842780774836457,0.7189840937885967,0.3270946444617132,Walking
8.86,0.16763075074608474,0.8012086735261841,0.30819496562953413,Walking
8.87,0.11163274911402019,0.8549708987392219,0.27405361031979136,Walking
8.88,0.019971646029898017,0.8597146244933136,0.21247723735043378,Walking
8.89,-0.1045796175726445,0.7930652776483268,0.1268373055582985,Walking
8.9,-0.2549346370854231,0.6739186991247266,0.034594679516082597,Walking
8.91,-0.40667612706502027,0.5357260616984487,-0.06411041735262032,Walking
8.92,-0.5190572610143768,0.4028305846975732,-0.1726311538728743,Walking
8.93,-0.5633472898155283,0.30582139302640043,-0.29761290098889714,Walking
8.94,-0.5403164748389295,0.2602816257871213,-0.43206277753278266,Walking
8.95,-0.46321331165640317,0.26945282891169836,-0.5647872962994079,Walking
8.96,-0.35114028225522864,0.3141940689823721,-0.6794656701165976,Walking
8.97,-0.228091028325073,0.36889713313663813,-0.7666480595682623,Walking
8.98,-0.12425979558776484,0.4202084333767287,-0.8306631007740302,Walking
8.99,-0.038606731193190164,0.4655110143283033,-0.8952878090389005,Walking
9.0,0.016852087479556032,0.48108624722090393,-0.9775928620177449,Walking
9.01,0.028945190995696524,0.45570731443651397,-1.0623365832329994,Walking
9.02,-0.00044028028715440673,0.40081450125208434,-1.1159872844340237,Walking
9.03,-0.048273511392397994,0.3298641763900546,-1.111719615020306,Walking
9.04,-0.10843092442491853,0.2473233482688611,-1.0379499008688975,Walking
9.05,-0.16535323970152885,0.16936812170995616,-0.9050424819845414,Walking
9.06,-0.20633114460972465,0.11592214488052438,-0.750796716031596,Walking
9.07,-0.24592257905110176,0.09562690486260257,-0.6148409618517273,Walking
9.08,-0.3119339784990789,0.10694069078611097,-0.5154652312180116,Walking
9.09,-0.412067956658204,0.14860641532621535,-0.45998552883967947,Walking
9.1,-0.5431664419096123,0.21501857588349746,-0.4441341853030132,Walking
9.11,-0.701070022852848,0.2916297468120765,-0.4618145300169871,Walking
9.12,-0.8799247130724545,0.360809080725912,-0.5063202253314733,Walking
9.13,-1.0624766578702438,0.4105628576767425,-0.5660675971235233,Walking
9.14,-1.23809625033394,0.4232127930209867,-0.6264246359746756,Walking
9.15,-1.409094274574908,0.3686599468489336,-0.6898300101213409,Walking
9.16,-1.5677681168885986,0.2271387951852015,-0.7532353842680061,Walking
9.17,-1.6863883679386389,0.012485204812557512,-0.8081054195872357,Walking
9.18,-1.7364553570182015,-0.23553259003053048,-0.8556594501972347,Walking
9.19,-1.6940909816431868,-0.44955368363596226,-0.9019941466890286,Walking
9.2,-1.5469710598863187,-0.568937448447267,-0.9495481772990274,Walking
9.21,-1.2950955917475961,-0.5736811742013586,-1.022098557332231,Walking
9.23,-0.9651156206447562,-0.4896381662580361,-1.181831326817099,Walking
9.24,-0.6063278742869066,-0.38527619966802146,-1.3732667833753,Walking
9.25,-0.2692614985758825,-0.34337328884021234,-1.4677651775361955,Walking
9.26,0.02651886767876387,-0.4161104170696166,-1.414114476335171,Walking
9.27,0.27377276759475727,-0.6113937939463867,-1.202377106708855,Walking
9.28,0.47142183525346115,-0.9041607350697386,-0.8036548500557872,Walking
9.29,0.6364118208048811,-1.2204091186758441,-0.30982453218272127,Walking
9.3,0.798474813148573,-1.5137294944705064,0.10840707036162837,Walking
9.31,0.9817970193168172,-1.7469626773800095,0.3986085904944424,Walking
9.32,1.1805244528941576,-1.8987619015109398,0.5831548092847844,Walking
9.33,1.3769411023601337,-1.968336545904283,0.7081365564008074,Walking
9.34,1.5664253994920165,-1.983358344125573,0.8178766270392666,Walking
9.35,1.720477673582978,-1.950152263846932,0.9465163765099045,Walking
9.36,1.749747605660261,-1.8837401032896497,1.1038104777583626,Walking
9.37,1.5964655929397542,-1.8212810475274446,1.2470822366474619,Walking
9.38,1.2981433641626066,-1.7445908145029636,1.2854912613709224,Walking
9.39,0.8901359162326948,-1.6267882916096894,1.1787995260279764,Walking
9.4,0.4195062188848071,-1.4307142937739041,0.949747611923148,Walking
9.41,0.0051056015801202006,-1.1682281353808366,0.6581438575543981,Walking
9.42,-0.28913424193361653,-0.7955294153010414,0.39129258578521176,Walking
9.43,-0.4868603357293659,-0.35973914269182844,0.24009515512777918,Walking
9.44,-0.6457652564541927,0.07589300572558162,0.32483887634303377,Walking
9.45,-0.7428181891314986,0.46171603372503,0.3539199950622254,Walking
9.46,-0.7674665529860525,0.7692675867819674,0.4309209446268775,Walking
9.47,-0.8106011897315216,0.9547472637669483,0.5642551304526052,Walking
9.48,-0.8190740648065246,1.0455105498619006,0.6672888634409365,Walking
9.49,-0.7589936779110497,1.0723916624684195,0.6209541669491425,Walking
9.5,-0.6510800599103308,1.047091791779931,0.6898465446277308,Walking
9.51,-0.5038060858793717,1.0075607438291678,0.71118489169632,Walking
9.52,-0.2164985946997281,0.9664484539603739,0.6410731798995267,Walking
9.53,0.11779484007765867,0.9198018173784737,0.5642551304526054,Walking
9.54,0.46056114993004826,0.8834332532637714,0.5246267716109396,Walking
9.55,0.7678184106044713,0.8699926969605118,0.5545004575069644,Walking
9.56,0.9918104171327297,0.8984550514850616,0.6703371987364493,Walking
9.57,1.1266061569623211,0.9862139779357556,0.8562856517627271,Walking
9.58,1.2213483055282626,1.122200782886381,1.0672304542122095,Walking
9.59,1.3099283631305654,1.2771624908533727,1.2367178966427186,Walking
9.6,1.408521818548781,1.4186836425171045,1.3220712849170755,Walking
9.61,1.5109665808192703,1.5167206414349976,1.3031716060848966,Walking
9.62,1.6041682066443022,1.5530892055496994,1.1806285272052843,Walking
9.63,1.6734917299852348,1.521464367189089,0.9873640694697755,Walking
9.64,1.7027616620625177,1.4210555053941505,0.7654452599564471,Walking
9.65,1.6819646050602377,1.2534438620829147,0.5078670241562104,Walking
9.66,1.5772090586783838,1.0089838615553952,0.15121179458121833,Walking
9.67,1.3476711702828512,0.700246377059935,-0.3353025185826169,Walking
9.68,0.9914406916749112,0.33418887303586814,-0.9108282223754246,Walking
9.69,0.5608645855906733,-0.08009650948812984,-1.5229339497143852,Walking
9.7,0.10409959291097216,-0.5212630046186466,-2.111573591948489,Walking
9.71,-0.2902742287618896,-0.9472495773360704,-2.5865042309893758,Walking
9.72,-0.533676821825609,-1.3208179804707822,-2.8968247640725737,Walking
9.73,-0.5942347707707661,-1.5904197274949872,-3.026074180602315,Walking
9.74,-0.5147437973398298,-1.734312742035765,-2.9474271299780854,Walking
9.75,-0.3535280925036385,-1.739847088748872,-2.6614932792589894,Walking
9.76,-0.17659905571016904,-1.607813388593323,-2.192659310809128,Walking
9.77,-0.03779795675421262,-1.3927644877411716,-1.5778710484101164,Walking
9.78,0.03176434761156112,-1.1864124174381876,-0.9341845674096432,Walking
9.79,0.037541307889972175,-1.0425194028974099,-0.4019452248131166,Walking
9.8,0.006422748523597932,-0.9966633872745243,-0.02273231405133022,Walking
9.81,-0.0432591098707372,-1.0694005155039283,0.22601184606251032,Walking
9.82,-0.09540580465052771,-1.2156653929217522,0.3909877522556605,Walking
9.83,-0.1434007906435668,-1.3674646170526827,0.5356007786747855,Walking
9.84,-0.17852470913630608,-1.44968919679027,0.7081365564008075,Walking
9.85,-0.1588445311211857,-1.3769520685608658,0.8867690047178548,Walking
9.86,-0.07188202239683787,-1.139765780856287,1.0294310965478515,Walking
9.87,0.06098806400661655,-0.7913391242182606,1.0989331412855423,Walking
9.88,0.23360363712553905,-0.3676453522819811,1.089788135399004,Walking
9.89,0.4276324763431052,0.08142735243868841,1.0251634271341337,Walking
9.9,0.5898110078923652,0.4727847271512437,0.9428583741552893,Walking
9.91,0.7037326645826313,0.7977299413065169,0.8654306576492654,Walking
9.92,0.7799885402576574,1.0889156405118383,0.792880277616062,Walking
9.93,0.8146503019281237,1.3451558933286853,0.7270362352329865,Walking
9.94,0.7930829835553891,1.5341143025333333,0.6666791963818339,Walking
9.95,0.6923327962999002,1.6337325433692562,0.6331475081311937,Walking
9.96,0.5031566037161993,1.627407575697134,0.6496085187269625,Walking
9.97,0.23279486268656155,1.4890489078694633,0.7380102422968323,Walking
9.98,-0.11228223127719258,1.227669618819017,0.8794530000086241,Walking
9.99,-0.4912508255409582,0.8857260540449157,1.017847422424903,Walking
10.0,-0.8395630172606224,0.520459170979864,1.1050298118765678,Walking
10.0,-1.0963681581702556,0.19156085202951462,1.1239294907087467,Walking
10.0,-1.2303936366293922,-0.03455674224885069,1.0794237953942605,Walking
10.0,-1.231934159370302,-0.11053541641021745,0.9940704071199035,Walking
10.0,-1.1040707718748037,-0.04649511872998117,0.891646341190675,Walking
10.1,-0.8920948427256404,0.10775503037389672,0.7873932740841391,Walking
10.1,-0.673032508968293,0.2935509557424836,0.674604868150167,Walking
10.1,-0.490095433485276,0.4564188732996278,0.5307844089078754,Walking
10.1,-0.3469808708547727,0.5502655811347396,0.33660545058371305,Walking
10.1,-0.2560900291411053,0.5793604324265011,0.1043223010656413,Walking
10.1,-0.23013222095677827,0.5748538929601141,-0.17734388023973705,Walking
10.1,-0.23698754715382608,0.545521855380648,-0.6193524980890861,Walking
10.1,-0.25146846091837644,0.49587085915448936,-1.23212885919306,Walking
10.1,-0.26440885194201724,0.4462198629283309,-1.7219963411819592,Walking
